Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Prieds Technology/button_Generate ID""))",Chrome 117.0.0.0,,,2023-09-29 05:49:53,2023-09-29 05:49:54,1.149s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Submit""))",Chrome 117.0.0.0,,,2023-09-29 05:49:54,2023-09-29 05:49:54,0.585s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Yes""))",Chrome 117.0.0.0,,,2023-09-29 05:49:54,2023-09-29 05:49:55,0.886s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Salesman ID""))",Chrome 117.0.0.0,,,2023-09-29 05:49:55,2023-09-29 05:49:58,2.579s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_REYNER""))",Chrome 117.0.0.0,,,2023-09-29 05:49:58,2023-09-29 05:49:59,1.010s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/div_Customer Name""))",Chrome 117.0.0.0,,,2023-09-29 05:49:59,2023-09-29 05:50:00,1.234s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Salesman ID_createcustomer-customerre_2602e6""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:00,2023-09-29 05:50:01,0.837s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Customer Name_createcustomer-customer_9f598b""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:01,2023-09-29 05:50:02,0.866s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_PIC_createcustomer-customerregister-c_7d29d8""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:02,2023-09-29 05:50:03,0.876s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Email_createcustomer-customerregister_6409b8""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:03,2023-09-29 05:50:03,0.843s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_City_createcustomer-customerregister-_1096a9""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:04,2023-09-29 05:50:05,1.088s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Remark_createcustomer-customerregiste_e3ba5d""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:05,2023-09-29 05:50:06,1.068s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_NPWP_createcustomer-customerregister-_b2e4d8""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:06,2023-09-29 05:50:07,0.984s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/textarea_Tier_createcustomer-customerregist_831bae""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:07,2023-09-29 05:50:08,0.979s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/textarea_Address_createcustomer-customerreg_2c8b43""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:08,2023-09-29 05:50:09,1.652s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Address 2_createcustomer-customerregi_b33ca3""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:09,2023-09-29 05:50:10,1.048s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Contact No_createcustomer-customerreg_0f8d35""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:10,2023-09-29 05:50:11,1.170s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Region_createcustomer-customerregiste_b1824f""), ""redundant"" + randomText)",Chrome 117.0.0.0,,,2023-09-29 05:50:11,2023-09-29 05:50:13,1.102s,PASSED
"setText(findTestObject(""Object Repository/Page_Prieds Technology/input_Province_createcustomer-customerregis_1acb6e""), """")",Chrome 117.0.0.0,,,2023-09-29 05:50:13,2023-09-29 05:50:14,0.999s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/input_Province_createcustomer-customerregis_1acb6e""))",Chrome 117.0.0.0,,,2023-09-29 05:50:14,2023-09-29 05:50:14,0.490s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_JNE Express""))",Chrome 117.0.0.0,,,2023-09-29 05:50:14,2023-09-29 05:50:15,0.583s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_""))",Chrome 117.0.0.0,,,2023-09-29 05:50:15,2023-09-29 05:50:15,0.496s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_NET0""))",Chrome 117.0.0.0,,,2023-09-29 05:50:15,2023-09-29 05:50:16,0.577s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Generate ID""))",Chrome 117.0.0.0,,,2023-09-29 05:50:16,2023-09-29 05:50:17,1.026s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Submit""))",Chrome 117.0.0.0,,,2023-09-29 05:50:17,2023-09-29 05:50:17,0.477s,PASSED
"click(findTestObject(""Object Repository/Page_Prieds Technology/span_Yes""))",Chrome 117.0.0.0,,,2023-09-29 05:50:17,2023-09-29 05:50:19,1.442s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_Prieds Technology/span_ID Customer telah terdaftar mohon ubah ID""))",Chrome 117.0.0.0,,,2023-09-29 05:50:19,2023-09-29 05:50:50,31.661s,PASSED
Video,Chrome 117.0.0.0,,,2023-09-29 05:50:52,2023-09-29 05:50:52,0.001s,PASSED
